,product_name,sale_price,regular_price,category
2823,dana buchman simulated abalone ... double strand pendant necklace,19.6,28.0,necklace
2824,lc lauren conrad mother of ... pearl flower ring,12.6,18.0,earring
2825,pink simulated crystal pave ... teardrop earrings,10.8,18.0,earring
2826,dana buchman silver tone ... clip-on c-hoop earrings,11.2,16.0,earring
2827,dana buchman tri tone circle ... link collar necklace,19.6,28.0,necklace
2828,dana buchman textured ... concentric hoop drop earrings,12.6,18.0,earring
2829,dana buchman textured ... doorknocker earrings,11.2,16.0,earring
2830,"silver tone heart, pizza & ... crown ring set",13.2,22.0,earring
2831,"silver tone star, cross & pom ... pom ring set",13.2,22.0,ring
2832,napier black simulated crystal ... multi row bracelet,14.4,24.0,bracelet
2833,napier gold tone twisted ... linear drop earrings,10.8,18.0,earring
2834,dana buchman earrings,11.2,16.0,earring
2835,loli bijoux breast cancer ... awareness pink teardrop earrings,28.5,38.0,earring
2836,dana buchman red double drop ... earrings,12.6,18.0,earring
2837,3-row drop earrings,8.4,14.0,earring
2838,lc lauren conrad gold tone ... shell pendant necklace,12.6,18.0,necklace
2839,diamond-shaped collar ... necklace,13.2,22.0,necklace
2840,mudd® tri-tone disc charm ... necklace,10.8,18.0,necklace
2841,napier stretch bracelet,14.4,24.0,bracelet
2842,"gold tone glitter star, coffee ... & simulated stone ring set",13.2,22.0,ring
2843,gold tone hammered disc & ... clear bead nickel free drop earrings,8.4,14.0,earring
2844,gold tone simulated stone ... stretch bracelet,11.0,22.0,bracelet
2845,"mudd® heart, star, bird & bow ... stud earring set",13.2,22.0,earring
2846,napier simulated crystal multi ... row bracelet,14.4,24.0,bracelet
2847,"silver tone heart, glitter & ... simulated stone ring set",13.2,22.0,earring
2848,rose gold tone simulated ... crystal stud earring set,9.0,18.0,earring
2849,long simulated pearl station ... necklace & stud earring set,15.6,26.0,earring
2850,dana buchman silver tone ... linear drop post earrings,9.8,14.0,earring
2851,dana buchman swirl necklace,21.0,30.0,necklace
2852,"silver tone butterfly, star, ... rainbow & flower ring set",13.2,22.0,ring
2853,dana buchman tassel drop ... earrings,12.6,18.0,earring
2854,dana buchman black geometric ... threader drop earrings,11.2,16.0,earring
2855,simply vera vera wang blue ... simulated crystal stretch bracelet,18.0,30.0,bracelet
2856,lc lauren conrad long round ... shaker pendant necklace,12.6,18.0,necklace
2857,dana buchman cobra chain ... tasseled pendant necklace,22.4,32.0,necklace
2858,simply vera vera wang textured ... hoop earrings,8.4,14.0,earring
2859,dana buchman tri tone triple ... circle drop earrings,11.2,16.0,earring
2860,1928 nickel free faceted stone ... rectangle halo stud earrings,21.0,28.0,earring
2861,gold tone simulated crystal ... chain linear nickel free drop earrings,8.4,14.0,earring
2862,silver tone hammered detail ... bangle bracelet set,15.6,26.0,bracelet
2863,lc lauren conrad simulated ... crystal nickel free drop earrings,12.6,18.0,earring
2864,gold tone twist detail cuff ... bracelet,13.2,22.0,bracelet
2865,simulated stone linear drop ... earrings,9.0,18.0,earring
2866,napier blue fringe y bracelet,19.2,32.0,bracelet
2867,napier dragonfly 3-pair stud ... earring set,10.8,18.0,earring
2868,lc lauren conrad blue oval ... stud earrings,8.4,12.0,earring
2869,lc lauren conrad heart button ... stud nickel free earrings,8.4,12.0,earring
2870,gold tone cubic zirconia stud ... earring set,8.4,14.0,earring
2871,lc lauren conrad lotus pendant ... necklace set,12.6,18.0,necklace
2872,jennifer lopez textured disc ... kite earrings,12.6,18.0,earring
2873,gold tone open drop hoop ... nickel free post earrings,8.4,14.0,earring
2874,lc lauren conrad rose gold ... tone simulated stone & tassel detail pendant necklace,15.4,22.0,necklace
2875,two tone plain/twist hoop ... earrings,7.2,12.0,earring
2876,silver tone disc charm blue ... sodalite bangle bracelet set,13.2,22.0,bracelet
2877,lc lauren conrad hoop ... earrings,8.4,12.0,earring
2878,gold tone geometric bead drop ... earrings,9.0,18.0,earring
2879,dana buchman silver tone ... curved bar collar necklace,19.6,28.0,necklace
2880,mudd® silver-tone hoop earring ... set,8.4,14.0,earring
2881,1928 round stone filigree ... stretch bracelet,18.0,24.0,bracelet
2882,chain tassel simulated stone ... detail pendant necklace,15.6,26.0,necklace
2883,"gold tone unicorn, peace & ... rainbow ring set",13.2,22.0,ring
2884,two tone cubic zirconia & ball ... stud earring set,10.8,18.0,earring
2885,polished hoop earrings,6.3,14.0,earring
2886,dana buchman 3-row pendant ... necklace,19.6,28.0,necklace
2887,napier necklace,16.8,28.0,necklace
2888,gold tone simulated crystal ... y-necklace,13.2,22.0,necklace
2889,jennifer lopez simulated ... crystal hoop earrings,15.4,22.0,earring
2890,simulated crystal kite ... earrings,15.6,26.0,earring
2891,gold tone bead & purple jasper ... stretch bracelet set,13.2,22.0,bracelet
2892,gold tone casting detail multi ... strand necklace,15.6,26.0,necklace
2893,simulated crystal hoop drop ... earrings,9.0,18.0,earring
2894,napier simulated pearl double ... drop earrings,10.8,18.0,earring
2895,dana buchman gold tone cubic ... zirconia teardrop earrings,14.0,20.0,earring
2896,1928 simulated crystal floral ... stretch bracelet,24.0,32.0,bracelet
2897,dana buchman intertwined ... triple hoop earrings,11.2,16.0,earring
2898,silver tone open circle & blue ... sodalite pendant necklace,13.2,22.0,necklace
2899,napier cubic zirconia ... geometric drop earrings,10.8,18.0,earring
2900,textured hoop earrings,7.2,12.0,earring
2901,loli bijoux breast cancer ... awareness beaded pink ribbon charm bracelet,33.0,44.0,bracelet
2902,napier beaded clip on door ... knocker earrings,10.8,18.0,earring
2903,simply vera vera wang seed ... bead tassel y necklace,22.8,38.0,necklace
2904,gold tone disc charm & bead ... bangle bracelet set,13.2,22.0,bracelet
2905,multi strand snake chain ... necklace,15.6,26.0,necklace
2906,jennifer lopez hoop earrings,9.8,14.0,earring
2907,dana buchman teardrop hoop ... earrings,11.2,16.0,earring
2908,gold tone hammered doorknocker ... stud earrings,9.8,14.0,earring
2909,lc lauren conrad rose gold ... tone rainbow simulated stone detail nickel free hoop earrings,9.8,14.0,earring
2910,silver tone charm detail multi ... strand faux suede necklace,15.6,26.0,necklace
2911,napier simulated crystal stud ... earring set,10.8,18.0,earring
2912,rose gold nickel free double ... hoop earrings,8.4,14.0,earring
2913,dana buchman simulated crystal ... double hoop earrings,11.2,16.0,earring
2914,lc lauren conrad simulated ... crystal layered cross necklace,15.4,22.0,necklace
2915,simpy vera vera wang beaded ... chain earrings,16.8,28.0,earring
2916,multi colored simulated ... crystal cluster drop earrings,10.8,18.0,earring
2917,simply vera vera wang hoop ... earrings,8.4,14.0,earring
2918,lc lauren conrad red flower ... leaf cluster nickel free drop earrings,9.8,14.0,earring
2919,simply vera vera wang ... simulated pearl & crystal drop earrings,8.4,14.0,earring
2920,lc lauren conrad pave star ... jacket earring,9.8,14.0,earring
2921,gold tone brushed drop ... necklace,13.2,22.0,necklace
2922,gold tone simulated crystal ... hoop threader nickel free drop earrings,8.4,14.0,earring
2923,napier textured stretch ... bracelet,14.4,24.0,bracelet
2924,napier silver tone engraved ... drop earrings,10.8,18.0,earring
2925,silver tone half circle detail ... pendant necklace,13.2,22.0,necklace
2926,simulated stone detail layered ... teardrop earrings,10.8,18.0,earring
2927,dana buchman simulated crystal ... drop earrings,11.2,16.0,earring
2928,jennifer lopez pointed hoop ... earrings,12.6,18.0,earring
2929,dana buchman disc multi strand ... station necklace,19.6,28.0,necklace
2930,jennifer lopez oval hoop ... earrings,12.6,18.0,earring
2931,dana buchman silver tone ... hammered hoop earrings,12.6,18.0,earring
2932,napier drop earrings,10.8,18.0,earring
2933,1928 graduated simulated pearl ... drop earrings,13.5,18.0,earring
2934,gold tone simulated crystal ... multi strand pendant drop necklace,18.0,30.0,necklace
2935,gold tone simulated crystal ... multi strand tassel pendant necklace,15.6,26.0,necklace
2936,gold tone simulated crystal ... multi strand pendant necklace,13.2,22.0,necklace
2937,napier twisted multi hoop ... earrings,8.4,14.0,earring
2938,simply vera vera wang jet bead ... hoop earrings,13.2,22.0,earring
2939,mudd® owl & tree of life ... textured ring set,10.8,18.0,ring
2940,napier dragonfly leverback ... drop earrings,9.6,16.0,earring
2941,woven chain & bead detail drop ... earrings,10.8,18.0,earring
2942,dana buchman red link stretch ... bracelet,19.6,28.0,bracelet
2943,simulated stone detail linear ... drop earrings,10.8,18.0,earring
2944,napier 3-pair pear stud ... earrings set,12.0,20.0,earring
2945,dana buchman bracelet,22.4,32.0,bracelet
2946,napier button earrings,9.6,16.0,earring
2947,1928 faceted teardrop caged ... pendant necklace,21.0,28.0,earring
2948,napier 3-pair stud set,10.8,18.0,set
2949,dana buchman textured circle ... link pendant necklace,19.6,28.0,necklace
2950,dana buchman brown double drop ... earrings,11.2,16.0,earring
2951,1928 simulated crystal ... teardrop necklace,21.0,28.0,earring
2952,lc lauren conrad gold tone ... simulated stone nickel free stud earring set,12.6,18.0,earring
2953,lc lauren conrad simulated ... crystal heart link nickel free bracelet set,9.8,14.0,earring
2954,1928 nickel free faceted stone ... cluster stud earrings,15.0,20.0,earring
2955,1928 round faceted stone drop ... earrings,18.75,25.0,earring
2956,napier simulated crystal drop ... earrings,12.0,20.0,earring
2957,gold tone simulated stone ... multi strand y-necklace,15.6,26.0,necklace
2958,blue simulated stone flower ... motif stud earrings,8.99,18.0,earring
2959,dana buchman gold tone twisted ... hoop earrings,11.2,16.0,earring
2960,dana buchman button earrings,14.0,20.0,earring
2961,dana buchman silver tone tube ... hoop earrings,11.2,16.0,earring
2962,1928 milgrain chevron stretch ... bracelet,24.0,32.0,bracelet
2963,dana buchman blue teardrop ... stud earrings,9.8,14.0,earring
2964,dana buchman simulated crystal ... stone hoop pendant necklace,19.6,28.0,necklace
2965,dana buchman bracelet,19.6,28.0,bracelet
2966,napier textured silver tone ... hoop clip on earrings,9.6,16.0,earring
2967,napier textured hoop earrings,9.6,16.0,earring
2968,lc lauren conrad rose gold ... tone clear bead detail teardrop nickel free hoop earrings,12.6,18.0,earring
2969,lc lauren conrad gold tone red ... & pink simulated crystal nickel free drop earrings,9.8,14.0,earring
2970,1928 quatrefoil chandelier ... earrings,15.0,20.0,earring
2971,jennifer lopez vertical bar ... double ring,11.2,16.0,ring
2972,jennifer lopez charm stretch ... bracelet,19.6,28.0,bracelet
2973,napier blue cluster stud & ... hoop earring set,10.8,18.0,earring
2974,dana buchman multi strand ... silver tone paneled pendant necklace,19.6,28.0,necklace
2975,lc lauren conrad rose gold ... tone rainbow simulated stone flower motif nickel free drop earrings,9.8,14.0,earring
2976,lc lauren conrad bead & tassel ... necklace,12.6,18.0,necklace
2977,crystal allure bib necklace & ... drop earring set,72.0,120.0,earring
2978,two tone bar y necklace & drop ... earring set,13.0,26.0,earring
2979,gold tone disc & clear bead ... layered adjustable bracelet,13.2,22.0,earring
2980,napier geometric oval drop ... earrings,9.6,16.0,earring
2981,dana buchman twisted front ... chain stretch bracelet,19.6,28.0,bracelet
2982,simply vera vera wang circle ... hinged cuff bracelet,15.6,26.0,bracelet
2983,two tone snake chain long y ... necklace,15.0,30.0,necklace
2984,napier stretch bracelet,14.4,24.0,bracelet
2985,dana buchman silver tone ... paneled stretch bracelet,19.6,28.0,bracelet
2986,loli bijoux breast cancer ... awareness pink geometric necklace set,33.0,44.0,necklace
2987,men's black faux suede ... simulated stone choker necklace,15.4,22.0,necklace
2988,dana buchman red & pink double ... drop earrings,11.2,16.0,earring
2989,lc lauren conrad simulated ... crystal pendant layered necklace,12.6,18.0,necklace
2990,napier butterfly leverback ... earrings,9.6,16.0,earring
2991,napier butterfly double-strand ... pendant necklace,14.4,24.0,necklace
2992,crystal allure multirow ... stretch bracelet,24.0,40.0,bracelet
2993,simply vera vera wang jet ... linear drop earrings,10.8,18.0,earring
2994,napier butterfly 3-pair stud ... earring set,10.8,18.0,earring
2995,dana buchman stretch bracelet,19.6,28.0,bracelet
2996,jennifer lopez gold tone ... nickel free twisted triple hoop earrings,12.6,18.0,earring
2997,crystal allure oval link ... stretch bracelet,96.0,160.0,bracelet
2998,crystal allure openwork bib ... necklace & kite drop earring set,105.0,175.0,earring
2999,napier star circle drop ... earrings,9.6,16.0,earring
3000,napier textured double teardop ... hoop earrings,9.6,16.0,earring
3001,dana buchman gold tone stretch ... bangle bracelet,19.6,28.0,bracelet
3002,simply vera vera wang multi ... colored stone multi strand necklace,20.4,34.0,necklace
3003,1928 beaded & faceted stone ... bangle bracelet set,28.5,38.0,bracelet
3004,dana buchman black geometric ... stretch bracelet,22.4,32.0,bracelet
3005,textured multi row bangle ... bracelet,13.0,26.0,bracelet
3006,napier simulated crystal & ... simulated pearl multi strand necklace,16.8,28.0,earring
3007,jennifer lopez marquise ... stretch ring,14.0,20.0,ring
3008,napier heart necklace and ... earring set,15.6,26.0,earring
3009,napier gold tone simulated ... stone small drop clip-on earrings,10.8,18.0,earring
3010,lc lauren conrad simulated ... crystal shaky necklace,12.6,18.0,necklace
3011,simply vera vera wang ... simulated crystal chain hoop earrings,12.0,20.0,earring
3012,1928 porcelain rose & ... simulated crystal drop earrings,16.5,22.0,earring
3013,gold tone simulated stone ... marquise link drop earrings,9.0,18.0,earring
3014,napier two tone textured hoop ... earrings,10.8,18.0,earring
3015,lc lauren conrad double strand ... flower pendant necklace,9.8,14.0,necklace
3016,lc lauren conrad simulated ... crystal nickel free flower button earrings,8.4,12.0,earring
3017,napier two tone milgrain oval ... threader earrings,8.4,14.0,earring
3018,crystal allure v bib necklace ... & kite drop earring set,81.0,135.0,earring
3019,1928 filigree circle drop ... earrings,9.0,12.0,earring
3020,lc lauren conrad nickel free ... butterfly stud earrings,8.4,12.0,earring
3021,simply vera vera wang ... multi-color stone stretch bracelet,15.6,26.0,bracelet
3022,lc lauren conrad long beaded ... necklace,12.6,18.0,necklace
3023,gold tone thick threader ... linear drop earrings,10.8,18.0,earring
3024,crystal allure bib necklace & ... drop earring set,96.0,160.0,earring
3025,tri tone snake chain multi ... strand necklace,15.0,30.0,necklace
3026,1928 openwork heart drop ... earrings,10.5,14.0,earring
3027,dana buchman swarovski crystal ... drop earrings,12.6,18.0,earring
3028,simply vera vera wang ... simulated crystal chain hoop earrings,13.2,22.0,earring
3029,dana buchamn necklace,16.8,24.0,necklace
3030,gold tone stone detail hair ... barrette,10.8,18.0,other
3031,gold tone stone linear post ... earrings,7.2,12.0,earring
3032,gold tone stone detail circle ... button stud earrings,8.4,14.0,earring
3033,gold tone simulated opal drop ... earrings,8.4,14.0,earring
3034,gold tone thick stone c-hoop ... earrings,9.6,16.0,earring
3035,gold tone stone detail double ... drop earrings,9.6,16.0,earring
3036,gold tone textured thick ... circle c-hoop earrings,9.6,16.0,earring
3037,gold tone thick textured ... c-hoop earrings,10.8,18.0,earring
3038,gold tone stone linear drop ... earrings,10.8,18.0,earring
3039,gold tone stone disc orbital ... hoop drop earrings,10.8,18.0,earring
3040,gold tone oval tassel detail ... drop earrings,10.8,18.0,earring
3041,gold tone simulated stone leaf ... motif stud earring set,10.8,18.0,earring
3042,gold tone black acetate cuff ... bracelet,14.4,24.0,bracelet
