Ted Baker London Iguazu Silk Cape Scarf,$185.00
Tom Ford Jasmine 53mm Sunglasses,$460.00
Patagonia Knit Cap,$39.00
Ted Baker London Korrii Cardholder iPhone X & Xs Case,$40.00
Burberry Rufus Graffiti Print iPhone 7/8 Case,$190.00
"Tory Burch Thayer Leather Strap Watch, 25mm x 39mm",$225.00
gorjana Quinn Hoop Necklace,$60.00
David Yurman Chatelaine® Gemstone and Diamond Drop Earrings,"$950.00 – $1,100.00"
"Tory Burch Classic-T Bracelet Watch, 36mm",$295.00
David Yurman Paveflex Station Bracelet in 18K Gold,$950.00
gorjana Triangle Drop Earrings,$75.00
David Yurman Wellesley Three-Row Ring with Diamonds,$850.00
"David Yurman Wellesley Link Hoop Earrings with Diamonds, 23mm",$850.00
David Yurman Solari Pearl & Diamond Station Necklace,$650.00
Nordstrom Metallic Wool Blend Scarf,$99.00
MARC JACOBS 58mm Polarized Butterfly Sunglasses,$160.00
David Yurman Supernova Stud Earrings with Diamonds in 18K Gold,"$4,200.00"
David Yurman 'Chain' Cushion Link Bracelet with Diamonds,"$2,500.00"
David Yurman 'Cerise' Petite Cerise Pendant Necklace with Pearl and Diamonds,$695.00
David Yurman 'Buckle' Single-Row Bracelet with Gold,$950.00
David Yurman 'Chain' Wheat Link Necklace,$275.00 – $290.00
Bony Levy Linea Diamond Huggie Earrings (Nordstrom Exclusive),"$1,650.00"
Tom Ford Carla 66mm Oversized Round Metal Sunglasses,$405.00
LAGOS 'Columbus Circle' Ball Stud Earrings,$175.00
David Yurman 'Venetian Quatrefoil' Necklace with Diamonds in 18K Gold,"$950.00 – $1,150.00"
kate spade new york burgess court - lindsey glitter wallet,$158.00
"David Yurman Helena End Station Bracelet with Diamonds & 18K Gold, 4mm","$2,450.00 – $2,650.00"
J.Crew Pavé Double Oval Earrings,$39.50
Ted Baker London Pom Leather Touchscreen Gloves,$129.00
Monica Vinader Engravable Beaded Friendship Bracelet,$175.00
David Yurman Bijoux Bead Link Drop Earrings in 18K Gold,"$950.00 – $1,150.00"
Nordstrom Metallic Mesh North/South Crossbody,$79.00
"David Yurman Cable Spira Bracelet in 18K Gold with Diamonds, 3mm","$1,700.00"
Monica Vinader Engravable Fiji Friendship Bracelet,$195.00
"Ted Baker London Kate Mesh Strap Watch, 32mm",$155.00
"Ted Baker London Elena Mesh Strap Watch, 30mm",$155.00
"Rebecca Minkoff Major Leather Strap Watch, 35mm",$125.00
"Ted Baker London Jessica Mesh Strap Watch, 30mm",$155.00
"MARC JACOBS Mandy Leather Strap Watch, 34mm",$250.00
Monica Vinader Nura Nugget Diamond Jacket Earrings,$850.00
kate spade new york desert garden drop earrings,$88.00
rag & bone Elliot Leather Fanny Pack,$450.00
Canada Goose 'Arctic' Tech Pilot Hat with Genuine Shearling Lining,$350.00
Monica Vinader 'Ava' Diamond Button Stud Earrings,$625.00 – $650.00
David Yurman 'Chain' Box Chain Eight-Row Bracelet,$795.00
LAGOS Caviar 'Superfine' Two-Tone Drop Earrings,$295.00
LAGOS 'Luna' Pearl Tassel Necklace,$600.00
Botkier Cobble Hill Leather Crossbody Bag,$198.00
David Yurman 'X Crossover' Ring with Diamonds,$375.00
David Yurman 'X' Bracelet with Diamonds,$750.00
Nordstrom Pavé Pull Through Earrings,$39.00
David Yurman Continuance Bold Bracelet,$995.00
Bony Levy Stackable Weave Diamond Ring (Nordstrom Exclusive),$995.00
Ted Baker London Wonderland Scarf,$119.00
BP. Chainlink Drop Earrings,$16.00
Madewell Beaded Imitation Pearl Necklace Set,$42.00
Rebecca Minkoff Girl Power Bandana,$38.00
kate spade new york penguin convertible mittens,$98.00
Tory Burch Logo Cuff,$128.00
Nordstrom Pavé Link Slider Bracelet,$59.00
Bony Levy Chevron Earrings (Nordstrom Exclusive),$95.00
Rebecca Minkoff Blythe Metallic Leather Crossbody Bag,$195.00
Halogen® x Atlantic-Pacific Plaid Double Sided Blanket Wrap,$49.00
kate spade new york foxy convertible mittens,$98.00
Halogen® Floral Print Silk Twill Scarf,$59.00
Nordstrom Pavé Curve Earrings,$39.00
Bony Levy Wide Round Hoop Earrings (Nordstrom Exclusive),"$1,150.00"
Bony Levy Diamonds by the Yard Necklace (Nordstrom Exclusive),"$2,850.00"
Bony Levy Adjustable 3-Bar Station Bracelet (Nordstrom Exclusive),$375.00
kate spade new york things we love spade stud earrings,$44.00
Treasure & Bond Madison Leather Crossbody Bag,$129.00
Nordstrom Cubic Zirconia Halo Drop Earrings,$39.00
Burberry Tartan Plaid Leather Clutch,$750.00
Ted Baker London Peach Blossom Square Silk Scarf,$125.00
"David Yurman Pure Form Mixed Metal Cable Bracelet with Bronze and Silver, 9.5mm",$675.00
David Yurman Crossover Chain Drop Earrings with Diamonds,"$1,200.00"
David Yurman Continuance Small 18K Chain Necklace,"$3,100.00"
David Yurman 'Stax' Diamond Huggie Hoop Earrings,$650.00
David Yurman 'Châtelaine' Earrings with Semiprecious Stones and Diamonds,$900.00
David Yurman 'Solari' Hoop Earring with Diamonds and Pearls in 18K Gold,"$1,250.00"
David Yurman 'Petite Pavé' Cross Bracelet with Diamonds in 18K Gold,"$1,500.00"
David Yurman 'Cable Collection' Petite Pavé Hamsa Bracelet,$950.00
David Yurman 'Châtelaine' Pendant Necklace with Diamonds,"$2,150.00"
David Yurman 'Belmont' Curb Link Drop Earrings with 18K Gold,$795.00
David Yurman 'Oval' Large Link Bracelet with Gold,"$1,500.00 – $1,700.00"
David Yurman Cable Classics Hoop Earrings,"$1,600.00"
Bony Levy Reversible Diamond Cross Pendant Necklace (Nordstrom Exclusive),$495.00
David Yurman 'Classic' Stainless Steel Quartz with Diamond Markers,"$2,400.00"
Kendra Scott Daenerys Long Pendant Necklace,$195.00
Tom Ford 49mm Blue Block Optical Glasses,$400.00
Tom Ford Astrid 61mm Geometric Sunglasses,$415.00
Tom Ford 'Jennifer' 61mm Oval Oversize Frame Sunglasses,$395.00
MARC JACOBS Logo Webbing Guitar Bag Strap,$85.00
David Yurman Novella 3-Row Ring with Diamonds,"$1,700.00 – $1,850.00"
David Yurman Châtelaine Bypass Bracelet with Diamonds,"$2,850.00"
David Yurman 'Venetial Quatrefoil' Ring in Gold,"$1,450.00"
Monica Vinader Engravable Fiji Friendship Bracelet,$195.00
Ted Baker London Narnia Satin Scarf,$119.00
"MICHAEL Michael Kors Access Runway Smart Watch, 41mm",$295.00
Tumi Stanton Indra Commuter Backpack,$645.00
kate spade new york wool bandana,$88.00
Vince Camuto Carla Leather Satchel,$278.00
Rebecca Minkoff Grl Pwr Glitterfall iPhone X/Xs Case,$40.00
rag & bone 51mm Cat Eye Sunglasses,$245.00
David Yurman Genuine Pearl Earrings with Diamonds in 18K Gold,"$1,400.00 – $1,500.00"
David Yurman Petite Châtelaine Climber Earrings in 18K Gold with Diamonds,"$2,500.00 – $2,850.00"
LAGOS Black Caviar Station Bracelet,$550.00 – $575.00
David Yurman Châtelaine® Pavé Diamond Bezel 18K Gold Statement Drop Earrings,"$9,800.00"
Nordstrom Set of 3 Pavé Disc Rings,$69.00
Tom Ford Alistair 56mm Gradient Sunglasses,$430.00 – $475.00
Tory Burch Traveler Jacquard Oblong Scarf,$198.00
Monica Vinader 'Riva' Three Band Diamond Ring,$595.00
MARC JACOBS 59mm Aviator Sunglasses,$130.00
kate spade new york jackson street - colette leather satchel,$298.00
"Michael Kors Parker Logo Dial Bracelet Watch, 39mm",$250.00
David Yurman Chatelaine Full Pavé Triple Drop Earrings,"$3,200.00"
Topshop Leopard Print Knit Ear Warmer Headband,$22.00
Topshop Leopard Spot Faux Fur Beret,$26.00
BP. Plaid Tweed Baker Boy Cap,$29.00
Ted Baker London Edesiah Enchanted Heart Stud Earrings,$65.00
kate spade new york dashing beauty pretzel pendant necklace,$58.00
Tory Burch 55mm Sunglasses,$155.00
Eileen Fisher Metallic Fingerless Gloves,$68.00
kate spade new york small watson lane - maya nylon tote,$178.00
BP. Rimless Cat Eye Sunglasses,$14.00 – $16.00
Nordstrom Pavé Sphere Stud Earrings,$29.00
Topshop Barney Nylon Belt Bag,$35.00
Tory Burch Stone Studded Statement Earrings,$178.00
Treasure & Bond Triple Crystal Huggie Hoop Earrings,$19.00
Treasure & Bond Teardrop Charm Drop Earrings,$19.00
Something Navy Jeweled Silk Headband (Nordstrom Exclusive),$35.00
Nordstrom Metallic Mesh Foldover Clutch,$69.00
Rebecca Minkoff Subtle Mouline Muffler,$58.00
Treasure & Bond Double Ring Wide Faux Leather Belt,$39.00
kate spade new york patchwork silk scarf,$138.00
Treasure & Bond Rounded Plaque Leather Belt,$49.00
Tom Ford Lauren 52mm Sunglasses,$395.00
kate spade new york 'infinity and beyond' hoop earrings,$68.00
Nike NikeLab Gym Sack,$50.00
Nordstrom Cubic Zirconia Bezel Stud Earrings,$42.00
Ted Baker London Palace Gardens Silk Scarf,$139.00
David Yurman Bijoux Fine Bead and Chain Earrings with Imperial Topaz,"$1,950.00"
David Yurman Continuance Hoop Earrings with Diamonds,"$1,500.00"
"Tory Burch Classic-T Bracelet Watch, 30mm",$295.00
Canada Goose Basket Weave Merino Wool Scarf,$150.00
David Yurman Solari Bead Bracelet with Diamonds in 18K Gold,"$2,900.00 – $3,000.00"
David Yurman Solari Station Bracelet with Diamonds in 18K Gold,"$2,700.00 – $2,800.00"
David Yurman Barrels Bracelet with Diamonds in 18K Gold,"$2,450.00 – $2,525.00"
"David Yurman Chatelaine Pavé Bezel Earring with Black Orchid and Diamonds, 9mm","$1,450.00"
David Yurman Crossover Station Necklace with Diamonds,"$1,650.00"
David Yurman Amulets Moon Charm,$295.00
David Yurman Continuance Large Chain Necklace,"$1,250.00"
David Yurman Solari Two Row Pearl Chain Necklace,"$1,350.00"
Ray-Ban Icons 53mm Retro Sunglasses,$153.00
David Yurman Stax Diamond Pendant Necklace,"$1,500.00"
David Yurman 'Pure Form' Sterling Silver Stacking Rings (Set of 2),$500.00 – $550.00
David Yurman 'Pure Form' Two Row Ring,$650.00
By David Yurman 'Solari' Pendant Necklace in 18K Gold,$950.00
David Yurman 'Solari' Pendant Necklace with Pearls and Diamonds in 18K Gold,$950.00
David Yurman 'Cable' Ring with Diamonds in 18K Gold,"$1,500.00"
David Yurman 'Cable Collectibles' Lock and Key Charm Bracelet with Diamonds,$850.00
David Yurman 'Petite Pavé' Cross Bracelet with Diamonds,$650.00
Tom Ford 52mm Cat Eye Optical Glasses,$440.00
David Yurman 'Cable Collectibles' Cable Pavé Star of David Charm Bracelet with Diamonds in Gold,$975.00
David Yurman 'Chain' Oval Link Chain Necklace,$550.00
David Yurman 'Oval' Medium Link Necklace,$650.00
David Yurman 'Infinity' Pavé Diamond Stud Earrings,"$1,100.00"
Lagos 'Luna' Pearl Rope Bracelet,$375.00 – $400.00
David Yurman 'Infinity' Necklace with Pearls,$975.00
David Yurman 'Wheaton' Ring with Semiprecious Stone & Diamonds,"$1,025.00"
Ted Baker London Mini Anki Bow Leather Wallet,$99.00
Bony Levy Small Diamond Hoop Earrings (Nordstrom Exclusive),"$1,350.00"
Rebecca Minkoff Be More Transparent iPhone 7/8 & 7/8 Plus Case,$35.00
Tom Ford 55mm Blue Block Optical Glasses,$360.00
Monica Vinader Engravable Siren Small Pendant Charm,$115.00 – $135.00
Nadri Jolly Christmas Tree Pin,$85.00
Tom Ford Blueblock 49mm Sunglasses with Clip-On Lens,$615.00
David Yurman Helena Bracelet with Diamonds,"$3,500.00"
David Yurman Continuance Small Station Bracelet with Diamonds,$850.00
David Yurman DY Madison Bold Chain Bracelet in 18K Gold,"$2,700.00"
Bony Levy Monaco Bezel Diamond Bracelet (Nordstrom Exclusive),"$5,995.00"
"kate spade new york metro mesh bracelet watch, 34mm",$225.00
Bony Levy Square Amethyst & Diamond Ring (Trunk Show Exclusive),"$2,250.00"
"MICHAEL Michael Kors Access Runway Smart Bracelet Watch, 41mm",$395.00
"Michael Kors Access Runway Watch Set, 41mm",$425.00
kate spade new york hayes street - mikey imitation pearl studded leather wallet,$128.00
"adidas District Milanese Bracelet Watch, 40mm",$150.00
Tom Ford Charolette 62mm Oversize Butterfly Sunglasses,$475.00
Vince Camuto Linear Earrings,$35.00
Steve Madden Multistrand Crystal Bracelet,$40.00
rag & bone 60mm Mirrored Aviator Sunglasses,$245.00
Rebecca Minkoff Shiny Star Scarf,$68.00
Tom Ford 52mm Optical Glasses,$435.00
Rebecca Minkoff Edie Metallic Leather Belt Bag,$198.00
Rebecca Minkoff Glitter Lips iPhone 7/8 & 7/8 Plus Case,$35.00
Ted Baker London 22-Inch Spinner Trolley Packing Case,$345.00
Nordstrom Pavé Bar & Disc Drop Earrings,$39.00
Rebecca Minkoff Galaxy Icon Glitterfall iPhone X/Xs Case,$40.00
gorjana Laguna Drop Hoops,$65.00
LAGOS Caviar Icon Elements Necklace,$250.00
"Tory Burch Collins Hybrid Bracelet Watch, 38mm",$295.00
David Yurman DY Madison® Large Enamel Chain Bracelet,$950.00
"David Yurman Pure Form Mixed Metal Three-Row Ring with Bronze, Silver & Brass",$650.00
Kendra Scott 2-Inch Necklace Extender,$8.00
"David Yurman Cable Classics Bracelet with 18K Gold Domes & Diamonds, 5mm",$850.00
David Yurman Double Wheat Chain Necklace with Gold,"$1,250.00 – $1,310.00"
kate spade new york 'idiom - happily ever after' bangle,$58.00
Monica Vinader Siren Hammered Ring,$70.00
David Yurman Continuance Multi Row Cuff Bracelet with Diamonds,"$3,400.00"
David Yurman Wellesley Chain Link Bracelet with Diamonds,"$1,250.00"
David Yurman Renaissance Bracelet with Semiprecious Stones & Gold,"$3,400.00 – $3,800.00"
Monica Vinader Siren Band Ring,$95.00 – $115.00
Gucci Medium Padlock GG Supreme Canvas Tote,"$1,980.00"
"David Yurman Helena Center Station Bracelet with Diamonds and 18K Gold, 4mm","$2,150.00"
Bose® SoundLink® II Around-Ear Bluetooth® Headphones,$229.00
Vince Camuto Suza Leather Tote,$278.00
Bony Levy Open Rounded Cuff Ring (Nordstrom Exclusive),"$1,395.00"
Monica Vinader 'Stellar' Diamond Band Ring,$395.00
Tumi Stanton Indra Commuter Backpack,$645.00
kate spade new york karalyns 56mm oversized sunglasses,$180.00
David Yurman Statement Prasiolite Pendant Necklace with Diamonds,"$3,900.00"
Ted Baker London Lotiiee Bow Convertible Leather Bag,$169.00
kate spade new york razzle dazzle asymmetrical drop earrings,$128.00
Ted Baker London Tabbiee Leather Coin Purse,$79.00
Topshop Kenya Print Tote Bag,$58.00
Leith Quilted Faux Leather Beret,$29.00
gorjana Perry Hoop Earrings,$60.00
gorjana Presley Necklace,$65.00
Tory Burch Pavé Crystal Charm & Imitation Pearl Choker Necklace,$278.00
Tory Burch Pavé Crystal Charm & Imitation Pearl Bracelet,$198.00
Ted Baker London Hanaya Heart Blossom Line Bracelet,$79.00
Nordstrom Modern Stone Pavé Disc Drop Earrings,$49.00
Nordstrom Heart & Bezel Shaky Station Necklace,$59.00
kate spade new york convertible nylon backpack,$228.00
BP. Colorblock Fringe Stripe Cape,$45.00
gorjana Linked Circle Drop Earrings,$75.00
Madewell Vermeil Crescent Moon Charm Necklace,$48.00
Eileen Fisher Cashmere Serape Wrap,$378.00
Halogen® Semiprecious Drop Earrings,$35.00
MARC JACOBS Sport Compact Leather Wallet,$160.00
rag & bone Small Field Leather Messenger Bag,$495.00
Treasure & Bond Mason Pebbled Leather Belt Bag,$99.00
Ted Baker London Babylon Long Scarf,$119.00
Bony Levy Long Beaded Chain Necklace (Nordstrom Exclusive),$450.00
Bony Levy Curved Bar Pendant Necklace (Nordstrom Exclusive),$450.00
David Yurman Chatelaine Diamond & Morganite Pendant Necklace,"$2,850.00"
David Yurman Wellesley Link Short Necklace with 18k Gold,"$1,350.00"
David Yurman Chatelaine® 18k Gold Pendant Necklace with Honey Quartz & Diamonds,"$5,900.00"
David Yurman Tides Ring in 18k Gold with Diamonds,"$3,500.00 – $4,500.00"
Treasure & Bond Western Leather Skinny Belt,$39.00
Treasure & Bond Moon Western Faux Leather Belt,$49.00
Nordstrom at Home Cuddle Up Faux Fur Pouch,$35.00
Bony Levy Concave Small Hoop Earrings (Nordstrom Exclusive),$395.00
Veronica Beard Slate Denim Dickey,$200.00
The North Face Router Backpack,$149.00
gorjana Marlow Hammered Disc Hoop Earrings,$70.00
Nordstrom Packable Print Shopper,$29.99
Ted Baker London Opulent Fauna Kite Silk Scarf,$85.00
kate spade new york yours truly pave heart necklace,$68.00
David Yurman Chatelaine® Gemstone & Diamond Necklace,$600.00 – $750.00
Bony Levy Front Hoop Earrings (Nordstrom Exclusive),$450.00
Tory Burch 55mm Polarized Aviator Sunglasses,$180.00
LAGOS Caviar Diamond Stud Earrings,$595.00
rag & bone Ellis Patent Leather Fanny Pack,$395.00
BP. Lunette 40mm Shield Sunglasses,$14.00
"David Yurman Pure Form Hoop Earrings in 18K Gold, 12mm","$1,900.00"
"David Yurman Mustique Beaded 18K Necklace with Andalusite, Citrine & Pink Tourmaline","$2,200.00"
David Yurman Pure Form Drop Earrings,$400.00
David Yurman Continuance Pendant Necklace in 18K Gold with Diamonds,"$1,350.00"
David Yurman Cable Berries Tassel Necklace,"$1,200.00 – $1,300.00"
David Yurman 'Stax' Ring with Diamonds,$750.00
David Yurman 'Solari' Wrap Pendant Necklace with Pavé Diamonds in 18k Gold,"$2,200.00"
Bony Levy Mika Mini Rectangle Pavé Diamond Pendant Necklace (Nordstrom Exclusive),$895.00
David Yurman 'Châtelaine' Long Semiprecious Stone Necklace with Diamonds,"$3,750.00"
David Yurman Cable Spira Bracelet with Semiprecious Stones in 18K Gold,"$1,600.00"
David Yurman 'Châtelaine' Bracelet with Diamonds,$650.00 – $800.00
Zella 'Zeltek' Reflective Headband,$19.00
David Yurman 'Cable Collectibles' Pavé Charm with Diamonds in Gold,"$1,250.00"
David Yurman 'Starburst' Small Pendant with Diamonds in Gold on Chain,"$2,950.00"
David Yurman 'Waves' Band Ring with Gold,$975.00
David Yurman 'Starburst' Chain Bracelet with Pearls,"$1,250.00"
David Yurman 'Classic' 38mm Stainless Steel Quartz with Diamond Bezel and Gold,"$7,000.00"
David Yurman 'Box Chain' 8-Row Bracelet,"$1,100.00"
Tom Ford Anoushka 57mm Gradient Cat Eye Sunglasses,$460.00
"David Yurman Helena End Station Bracelet with Pearls & Diamonds, 4mm","$2,650.00"
David Yurman Mustique Four-Station Bangle Bracelet,$850.00
LAGOS 'Caviar Color' Pendant Necklace,$395.00
Rebecca Minkoff Be More Transparent iPhone X/Xs Case,$35.00
LAGOS Luna Pearl Ring,$450.00
David Yurman Châtelaine Earrings with Diamonds,$800.00 – $900.00
David Yurman 'Châtelaine' Double Drop Earrings,"$2,500.00 – $2,900.00"
"Ted Baker London Isabella Mesh Strap Watch, 24mm",$165.00
"BOSS Jillian Ultra Slim Leather Strap Watch, 40mm",$235.00
"Ted Baker London Cara Mesh Strap Watch, 22mm",$145.00
Bony Levy Diamond & Sapphire Band Ring (Trunk Show Exclusive),"$1,950.00"
Bony Levy Diamond & Emerald Drop Earrings (Trunk Show Exclusive),"$2,395.00"
"Tory Burch Reva Double Wrap Leather Strap Watch, 29mm",$225.00
Bony Levy Icons Diamond Pavé Heart Earrings (Nordstrom Exclusive),$550.00
"Rebecca Minkoff Major Leather Strap Watch, 35mm",$95.00
"kate spade new york scallop touchscreen leather strap smart watch, 41mm",$275.00
"MARC JACOBS Henry Bracelet Watch, 36mm",$225.00
MARC JACOBS 61mm Aviator Sunglasses,$200.00
Rebecca Minkoff See Through Me Glitter Galaxy iPhone X/Xs Case,$40.00
rag & bone Starburst Silk Scarf,$195.00
"kate spade new york scallop bracelet touchscreen smart watch, 42mm",$325.00
MARC JACOBS 55mm Cat Eye Sunglasses,$160.00
Monica Vinader Petite Fiji Skinny Bar Chain Diamond Bracelet,"$995.00 – $1,100.00"
